# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001
# Bias = 0101
# CSArefs = 011
# Shaper = 101
# Leakage mask = 00000000000000000000000000000000
# Discr. enable mask = 00000000000000000000000000000000
# Calibration mask = 11111111111111111111111111111111
# Threshold = 128
# FineTHR[0] = 011
# FineTHR[1] = 011
# FineTHR[2] = 011
# FineTHR[3] = 011
# FineTHR[4] = 011
# FineTHR[5] = 011
# FineTHR[6] = 011
# FineTHR[7] = 011
# FineTHR[8] = 011
# FineTHR[9] = 011
# FineTHR[10] = 011
# FineTHR[11] = 011
# FineTHR[12] = 011
# FineTHR[13] = 011
# FineTHR[14] = 011
# FineTHR[15] = 011
# FineTHR[16] = 011
# FineTHR[17] = 011
# FineTHR[18] = 011
# FineTHR[19] = 011
# FineTHR[20] = 011
# FineTHR[21] = 011
# FineTHR[22] = 011
# FineTHR[23] = 011
# FineTHR[24] = 011
# FineTHR[25] = 011
# FineTHR[26] = 011
# FineTHR[27] = 011
# FineTHR[28] = 011
# FineTHR[29] = 011
# FineTHR[30] = 011
# FineTHR[31] = 011
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
58	10	00	0	133
58	10	00	1	107
58	10	00	2	117
58	10	00	3	136
58	10	00	4	122
58	10	00	5	182
58	10	00	6	148
58	10	00	7	130
58	10	00	8	146
58	10	00	9	111
58	10	00	10	174
58	10	00	11	126
58	10	00	12	114
58	10	00	13	131
58	10	00	14	174
58	10	00	15	98
58	10	00	16	145
58	10	00	17	101
58	10	00	18	94
58	10	00	19	106
58	10	00	20	148
58	10	00	21	136
58	10	00	22	101
58	10	00	23	114
58	10	00	24	161
58	10	00	25	124
58	10	00	26	106
58	10	00	27	162
58	10	00	28	168
58	10	00	29	157
58	10	00	30	106
58	10	10	31	120
58	10	00	0	130
58	10	00	1	109
58	10	00	2	118
58	10	00	3	132
58	10	00	4	122
58	10	00	5	182
58	10	00	6	151
58	10	00	7	137
58	10	00	8	150
58	10	00	9	114
58	10	00	10	175
58	10	00	11	129
58	10	00	12	119
58	10	00	13	134
58	10	00	14	178
58	10	00	15	99
58	10	00	16	154
58	10	00	17	101
58	10	00	18	100
58	10	00	19	108
58	10	00	20	150
58	10	00	21	137
58	10	00	22	100
58	10	00	23	114
58	10	00	24	162
58	10	00	25	125
58	10	00	26	112
58	10	00	27	165
58	10	00	28	175
58	10	00	29	159
58	10	00	30	106
58	10	10	31	126
58	10	00	0	130
58	10	00	1	104
58	10	00	2	114
58	10	00	3	132
58	10	00	4	120
58	10	00	5	177
58	10	00	6	148
58	10	00	7	130
58	10	00	8	146
58	10	00	9	104
58	10	00	10	173
58	10	00	11	120
58	10	00	12	114
58	10	00	13	129
58	10	00	14	175
58	10	00	15	96
58	10	00	16	153
58	10	00	17	100
58	10	00	18	93
58	10	00	19	106
58	10	00	20	154
58	10	00	21	129
58	10	00	22	105
58	10	00	23	116
58	10	00	24	162
58	10	00	25	125
58	10	00	26	113
58	10	00	27	162
58	10	00	28	170
58	10	00	29	160
58	10	00	30	116
58	10	10	31	125
58	10	00	0	128
58	10	00	1	108
58	10	00	2	117
58	10	00	3	135
58	10	00	4	122
58	10	00	5	180
58	10	00	6	149
58	10	00	7	128
58	10	00	8	145
58	10	00	9	116
58	10	00	10	172
58	10	00	11	122
58	10	00	12	117
58	10	00	13	135
58	10	00	14	177
58	10	00	15	102
58	10	00	16	148
58	10	00	17	101
58	10	00	18	97
58	10	00	19	105
58	10	00	20	149
58	10	00	21	133
58	10	00	22	96
58	10	00	23	119
58	10	00	24	158
58	10	00	25	128
58	10	00	26	111
58	10	00	27	166
58	10	00	28	172
58	10	00	29	156
58	10	00	30	106
58	10	10	31	123
58	10	00	0	136
58	10	00	1	110
58	10	00	2	116
58	10	00	3	134
58	10	00	4	120
58	10	00	5	178
58	10	00	6	153
58	10	00	7	130
58	10	00	8	149
58	10	00	9	113
58	10	00	10	177
58	10	00	11	129
58	10	00	12	117
58	10	00	13	132
58	10	00	14	184
58	10	00	15	101
58	10	00	16	153
58	10	00	17	102
58	10	00	18	93
58	10	00	19	110
58	10	00	20	149
58	10	00	21	131
58	10	00	22	101
58	10	00	23	113
58	10	00	24	162
58	10	00	25	125
58	10	00	26	110
58	10	00	27	165
58	10	00	28	174
58	10	00	29	158
58	10	00	30	109
58	10	10	31	125
58	10	00	0	128
58	10	00	1	106
58	10	00	2	115
58	10	00	3	130
58	10	00	4	121
58	10	00	5	181
58	10	00	6	148
58	10	00	7	130
58	10	00	8	146
58	10	00	9	110
58	10	00	10	174
58	10	00	11	129
58	10	00	12	119
58	10	00	13	132
58	10	00	14	178
58	10	00	15	97
58	10	00	16	147
58	10	00	17	102
58	10	00	18	101
58	10	00	19	107
58	10	00	20	151
58	10	00	21	130
58	10	00	22	101
58	10	00	23	117
58	10	00	24	154
58	10	00	25	125
58	10	00	26	110
58	10	00	27	168
58	10	00	28	168
58	10	00	29	156
58	10	00	30	105
58	10	10	31	118
58	10	00	0	128
58	10	00	1	107
58	10	00	2	114
58	10	00	3	136
58	10	00	4	121
58	10	00	5	179
58	10	00	6	150
58	10	00	7	132
58	10	00	8	146
58	10	00	9	108
58	10	00	10	166
58	10	00	11	123
58	10	00	12	115
58	10	00	13	130
