# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 011 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
34	10	00	0	212
34	10	00	1	197
34	10	00	2	173
34	10	00	3	182
34	10	00	4	208
34	10	00	5	157
34	10	00	6	222
34	10	00	7	160
34	10	00	8	157
34	10	00	9	177
34	10	00	10	213
34	10	00	11	180
34	10	00	12	213
34	10	00	13	174
34	10	00	14	193
34	10	00	15	202
34	10	00	16	205
34	10	00	17	173
34	10	00	18	185
34	10	00	19	166
34	10	00	20	183
34	10	00	21	189
34	10	00	22	221
34	10	00	23	173
34	10	00	24	161
34	10	00	25	193
34	10	00	26	195
34	10	00	27	203
34	10	00	28	168
34	10	00	29	259
34	10	00	30	250
34	10	10	31	145
34	10	00	0	213
34	10	00	1	196
34	10	00	2	172
34	10	00	3	181
34	10	00	4	210
34	10	00	5	156
34	10	00	6	217
34	10	00	7	158
34	10	00	8	150
34	10	00	9	174
34	10	00	10	209
34	10	00	11	177
34	10	00	12	210
34	10	00	13	172
34	10	00	14	187
34	10	00	15	192
34	10	00	16	194
34	10	00	17	170
34	10	00	18	177
34	10	00	19	163
34	10	00	20	179
34	10	00	21	189
34	10	00	22	212
34	10	00	23	168
34	10	00	24	160
34	10	00	25	192
34	10	00	26	197
34	10	00	27	198
34	10	00	28	160
34	10	00	29	257
34	10	00	30	248
34	10	10	31	140
34	10	00	0	208
34	10	00	1	201
34	10	00	2	173
34	10	00	3	181
34	10	00	4	215
34	10	00	5	154
34	10	00	6	225
34	10	00	7	154
34	10	00	8	155
34	10	00	9	174
34	10	00	10	218
34	10	00	11	180
34	10	00	12	210
34	10	00	13	171
34	10	00	14	189
34	10	00	15	201
34	10	00	16	197
34	10	00	17	167
34	10	00	18	181
34	10	00	19	164
34	10	00	20	185
34	10	00	21	190
34	10	00	22	213
34	10	00	23	168
34	10	00	24	160
34	10	00	25	190
34	10	00	26	193
34	10	00	27	202
34	10	00	28	163
34	10	00	29	254
34	10	00	30	249
34	10	10	31	142
34	10	00	0	218
34	10	00	1	202
34	10	00	2	173
34	10	00	3	178
34	10	00	4	214
34	10	00	5	162
34	10	00	6	222
34	10	00	7	157
34	10	00	8	157
34	10	00	9	185
34	10	00	10	215
34	10	00	11	181
34	10	00	12	218
34	10	00	13	176
34	10	00	14	194
34	10	00	15	199
34	10	00	16	202
34	10	00	17	174
34	10	00	18	183
34	10	00	19	165
34	10	00	20	186
34	10	00	21	193
34	10	00	22	221
34	10	00	23	181
34	10	00	24	163
34	10	00	25	190
34	10	00	26	194
34	10	00	27	201
34	10	00	28	169
34	10	00	29	256
34	10	00	30	252
34	10	10	31	141
34	10	00	0	208
34	10	00	1	199
34	10	00	2	168
34	10	00	3	178
34	10	00	4	209
34	10	00	5	154
34	10	00	6	214
34	10	00	7	155
34	10	00	8	150
34	10	00	9	173
34	10	00	10	209
34	10	00	11	176
34	10	00	12	209
34	10	00	13	170
34	10	00	14	182
34	10	00	15	197
34	10	00	16	194
34	10	00	17	169
34	10	00	18	174
34	10	00	19	154
34	10	00	20	174
34	10	00	21	187
34	10	00	22	206
34	10	00	23	166
34	10	00	24	154
34	10	00	25	186
34	10	00	26	190
34	10	00	27	196
34	10	00	28	160
34	10	00	29	256
34	10	00	30	245
34	10	10	31	133
34	10	00	0	213
34	10	00	1	199
34	10	00	2	167
34	10	00	3	178
34	10	00	4	211
34	10	00	5	154
34	10	00	6	224
34	10	00	7	154
34	10	00	8	148
34	10	00	9	171
34	10	00	10	212
34	10	00	11	173
34	10	00	12	213
34	10	00	13	170
34	10	00	14	191
34	10	00	15	193
34	10	00	16	197
34	10	00	17	165
34	10	00	18	174
34	10	00	19	164
34	10	00	20	180
34	10	00	21	183
34	10	00	22	208
34	10	00	23	170
34	10	00	24	152
34	10	00	25	189
34	10	00	26	191
34	10	00	27	198
34	10	00	28	162
34	10	00	29	251
34	10	00	30	246
34	10	10	31	138
34	10	00	0	202
34	10	00	1	191
34	10	00	2	166
34	10	00	3	181
34	10	00	4	210
34	10	00	5	153
34	10	00	6	214
34	10	00	7	154
34	10	00	8	144
34	10	00	9	174
34	10	00	10	208
34	10	00	11	173
34	10	00	12	207
34	10	00	13	163
34	10	00	14	189
34	10	00	15	191
34	10	00	16	195
34	10	00	17	166
34	10	00	18	171
34	10	00	19	160
34	10	00	20	175
34	10	00	21	183
34	10	00	22	205
34	10	00	23	163
