# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 010 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
25	10	00	0	233
25	10	00	1	214
25	10	00	2	206
25	10	00	3	241
25	10	00	4	268
25	10	00	5	215
25	10	00	6	238
25	10	00	7	209
25	10	00	8	222
25	10	00	9	239
25	10	00	10	228
25	10	00	11	212
25	10	00	12	194
25	10	00	13	229
25	10	00	14	259
25	10	00	15	226
25	10	00	16	202
25	10	00	17	221
25	10	00	18	224
25	10	00	19	240
25	10	00	20	200
25	10	00	21	200
25	10	00	22	239
25	10	00	23	240
25	10	00	24	195
25	10	00	25	202
25	10	00	26	257
25	10	00	27	213
25	10	00	28	270
25	10	00	29	202
25	10	00	30	213
25	10	10	31	256
25	10	00	0	222
25	10	00	1	201
25	10	00	2	200
25	10	00	3	222
25	10	00	4	250
25	10	00	5	200
25	10	00	6	215
25	10	00	7	200
25	10	00	8	194
25	10	00	9	212
25	10	00	10	199
25	10	00	11	189
25	10	00	12	171
25	10	00	13	205
25	10	00	14	236
25	10	00	15	209
25	10	00	16	189
25	10	00	17	206
25	10	00	18	210
25	10	00	19	226
25	10	00	20	183
25	10	00	21	181
25	10	00	22	228
25	10	00	23	219
25	10	00	24	185
25	10	00	25	196
25	10	00	26	248
25	10	00	27	202
25	10	00	28	263
25	10	00	29	195
25	10	00	30	209
25	10	10	31	256
25	10	00	0	225
25	10	00	1	200
25	10	00	2	197
25	10	00	3	224
25	10	00	4	254
25	10	00	5	194
25	10	00	6	214
25	10	00	7	193
25	10	00	8	189
25	10	00	9	201
25	10	00	10	195
25	10	00	11	188
25	10	00	12	166
25	10	00	13	208
25	10	00	14	238
25	10	00	15	197
25	10	00	16	185
25	10	00	17	204
25	10	00	18	209
25	10	00	19	221
25	10	00	20	176
25	10	00	21	175
25	10	00	22	216
25	10	00	23	217
25	10	00	24	181
25	10	00	25	193
25	10	00	26	246
25	10	00	27	204
25	10	00	28	262
25	10	00	29	193
25	10	00	30	209
25	10	10	31	256
25	10	00	0	217
25	10	00	1	203
25	10	00	2	189
25	10	00	3	221
25	10	00	4	247
25	10	00	5	196
25	10	00	6	208
25	10	00	7	197
25	10	00	8	202
25	10	00	9	204
25	10	00	10	188
25	10	00	11	197
25	10	00	12	166
25	10	00	13	206
25	10	00	14	237
25	10	00	15	206
25	10	00	16	189
25	10	00	17	212
25	10	00	18	213
25	10	00	19	227
25	10	00	20	180
25	10	00	21	181
25	10	00	22	221
25	10	00	23	219
25	10	00	24	182
25	10	00	25	191
25	10	00	26	245
25	10	00	27	199
25	10	00	28	261
25	10	00	29	189
25	10	00	30	203
25	10	10	31	257
25	10	00	0	219
25	10	00	1	203
25	10	00	2	197
25	10	00	3	230
25	10	00	4	258
25	10	00	5	202
25	10	00	6	223
25	10	00	7	196
25	10	00	8	198
25	10	00	9	216
25	10	00	10	210
25	10	00	11	197
25	10	00	12	171
25	10	00	13	211
25	10	00	14	243
25	10	00	15	205
25	10	00	16	189
25	10	00	17	210
25	10	00	18	213
25	10	00	19	225
25	10	00	20	190
25	10	00	21	183
25	10	00	22	229
25	10	00	23	223
25	10	00	24	185
25	10	00	25	196
25	10	00	26	248
25	10	00	27	205
25	10	00	28	255
25	10	00	29	193
25	10	00	30	208
25	10	10	31	258
25	10	00	0	209
25	10	00	1	196
25	10	00	2	189
25	10	00	3	220
25	10	00	4	250
25	10	00	5	189
25	10	00	6	210
25	10	00	7	191
25	10	00	8	178
25	10	00	9	193
25	10	00	10	186
25	10	00	11	178
25	10	00	12	158
25	10	00	13	198
25	10	00	14	227
25	10	00	15	185
25	10	00	16	176
25	10	00	17	198
25	10	00	18	199
25	10	00	19	214
25	10	00	20	170
25	10	00	21	160
25	10	00	22	213
25	10	00	23	208
25	10	00	24	178
25	10	00	25	189
25	10	00	26	238
25	10	00	27	196
25	10	00	28	261
25	10	00	29	186
25	10	00	30	198
25	10	10	31	248
25	10	00	0	215
25	10	00	1	201
25	10	00	2	191
25	10	00	3	216
25	10	00	4	248
25	10	00	5	185
25	10	00	6	210
25	10	00	7	191
25	10	00	8	192
25	10	00	9	209
25	10	00	10	190
25	10	00	11	186
25	10	00	12	172
25	10	00	13	204
25	10	00	14	235
25	10	00	15	197
25	10	00	16	183
25	10	00	17	202
25	10	00	18	209
25	10	00	19	222
25	10	00	20	177
25	10	00	21	171
25	10	00	22	218
25	10	00	23	213
25	10	00	24	180
25	10	00	25	188
25	10	00	26	245
25	10	00	27	197
25	10	00	28	258
25	10	00	29	187
25	10	00	30	202
25	10	10	31	251
25	10	00	0	214
25	10	00	1	199
25	10	00	2	193
25	10	00	3	220
25	10	00	4	245
25	10	00	5	178
25	10	00	6	207
25	10	00	7	189
25	10	00	8	177
25	10	00	9	181
25	10	00	10	171
25	10	00	11	172
25	10	00	12	153
25	10	00	13	187
25	10	00	14	218
25	10	00	15	180
25	10	00	16	165
25	10	00	17	192
25	10	00	18	196
25	10	00	19	210
25	10	00	20	162
25	10	00	21	160
25	10	00	22	203
25	10	00	23	195
25	10	00	24	175
25	10	00	25	182
25	10	00	26	237
25	10	00	27	197
25	10	00	28	262
25	10	00	29	186
25	10	00	30	203
25	10	10	31	247
25	10	00	0	215
25	10	00	1	201
25	10	00	2	194
25	10	00	3	225
25	10	00	4	262
25	10	00	5	202
25	10	00	6	226
25	10	00	7	197
25	10	00	8	194
25	10	00	9	211
25	10	00	10	207
25	10	00	11	189
25	10	00	12	173
25	10	00	13	209
25	10	00	14	234
25	10	00	15	199
25	10	00	16	181
25	10	00	17	205
25	10	00	18	211
25	10	00	19	222
25	10	00	20	180
25	10	00	21	174
25	10	00	22	221
25	10	00	23	220
25	10	00	24	182
25	10	00	25	186
25	10	00	26	246
25	10	00	27	194
25	10	00	28	262
25	10	00	29	185
25	10	00	30	203
25	10	10	31	246
25	10	00	0	211
25	10	00	1	190
25	10	00	2	186
25	10	00	3	215
25	10	00	4	238
25	10	00	5	179
25	10	00	6	200
25	10	00	7	188
25	10	00	8	189
25	10	00	9	202
25	10	00	10	189
25	10	00	11	184
25	10	00	12	162
25	10	00	13	201
25	10	00	14	227
25	10	00	15	196
25	10	00	16	180
25	10	00	17	200
25	10	00	18	210
25	10	00	19	218
25	10	00	20	178
25	10	00	21	177
25	10	00	22	215
25	10	00	23	213
25	10	00	24	178
25	10	00	25	186
25	10	00	26	242
25	10	00	27	195
25	10	00	28	257
25	10	00	29	186
25	10	00	30	199
25	10	10	31	250
25	10	00	0	210
25	10	00	1	197
25	10	00	2	187
25	10	00	3	220
25	10	00	4	246
25	10	00	5	185
25	10	00	6	211
25	10	00	7	183
25	10	00	8	197
25	10	00	9	217
25	10	00	10	200
25	10	00	11	195
25	10	00	12	173
25	10	00	13	205
25	10	00	14	234
25	10	00	15	200
25	10	00	16	178
25	10	00	17	200
25	10	00	18	205
25	10	00	19	219
25	10	00	20	174
25	10	00	21	173
25	10	00	22	216
25	10	00	23	212
25	10	00	24	173
25	10	00	25	182
25	10	00	26	239
25	10	00	27	192
25	10	00	28	255
25	10	00	29	186
25	10	00	30	197
25	10	10	31	245
25	10	00	0	214
25	10	00	1	198
25	10	00	2	197
25	10	00	3	222
25	10	00	4	258
25	10	00	5	198
25	10	00	6	220
25	10	00	7	197
25	10	00	8	201
25	10	00	9	214
25	10	00	10	203
25	10	00	11	193
25	10	00	12	169
25	10	00	13	205
25	10	00	14	238
25	10	00	15	207
25	10	00	16	184
25	10	00	17	206
25	10	00	18	211
25	10	00	19	228
25	10	00	20	186
25	10	00	21	182
25	10	00	22	221
25	10	00	23	225
25	10	00	24	184
25	10	00	25	193
25	10	00	26	239
25	10	00	27	196
25	10	00	28	261
25	10	00	29	189
25	10	00	30	204
25	10	10	31	250
25	10	00	0	213
25	10	00	1	194
25	10	00	2	190
25	10	00	3	210
25	10	00	4	238
25	10	00	5	183
25	10	00	6	202
25	10	00	7	187
25	10	00	8	189
25	10	00	9	196
25	10	00	10	189
25	10	00	11	187
25	10	00	12	165
25	10	00	13	200
25	10	00	14	232
25	10	00	15	197
25	10	00	16	173
25	10	00	17	201
25	10	00	18	206
25	10	00	19	215
25	10	00	20	175
25	10	00	21	173
25	10	00	22	213
25	10	00	23	208
25	10	00	24	177
25	10	00	25	185
25	10	00	26	238
25	10	00	27	192
25	10	00	28	261
25	10	00	29	183
25	10	00	30	196
25	10	10	31	249
25	10	00	0	213
25	10	00	1	200
25	10	00	2	189
25	10	00	3	218
25	10	00	4	242
25	10	00	5	174
25	10	00	6	202
25	10	00	7	191
25	10	00	8	198
25	10	00	9	206
25	10	00	10	200
25	10	00	11	189
25	10	00	12	170
25	10	00	13	208
25	10	00	14	240
25	10	00	15	203
25	10	00	16	188
25	10	00	17	208
25	10	00	18	209
25	10	00	19	225
25	10	00	20	186
25	10	00	21	179
25	10	00	22	225
25	10	00	23	217
25	10	00	24	179
25	10	00	25	191
25	10	00	26	245
25	10	00	27	200
25	10	00	28	260
25	10	00	29	183
25	10	00	30	205
25	10	10	31	249
25	10	00	0	209
25	10	00	1	194
25	10	00	2	186
25	10	00	3	217
25	10	00	4	240
25	10	00	5	182
25	10	00	6	207
25	10	00	7	178
25	10	00	8	151
25	10	00	9	167
25	10	00	10	157
25	10	00	11	154
25	10	00	12	133
25	10	00	13	175
25	10	00	14	202
25	10	00	15	161
25	10	00	16	147
25	10	00	17	171
25	10	00	18	178
25	10	00	19	189
25	10	00	20	140
25	10	00	21	132
25	10	00	22	173
25	10	00	23	173
25	10	00	24	160
25	10	00	25	170
25	10	00	26	229
25	10	00	27	192
25	10	00	28	249
25	10	00	29	178
25	10	00	30	189
25	10	10	31	237
25	10	00	0	209
25	10	00	1	194
25	10	00	2	187
25	10	00	3	214
25	10	00	4	244
25	10	00	5	177
25	10	00	6	201
25	10	00	7	189
25	10	00	8	185
25	10	00	9	199
25	10	00	10	180
25	10	00	11	178
25	10	00	12	168
25	10	00	13	197
25	10	00	14	220
25	10	00	15	194
25	10	00	16	175
25	10	00	17	200
25	10	00	18	202
25	10	00	19	214
25	10	00	20	174
25	10	00	21	169
25	10	00	22	213
25	10	00	23	213
25	10	00	24	177
25	10	00	25	183
25	10	00	26	238
25	10	00	27	198
25	10	00	28	254
25	10	00	29	188
25	10	00	30	201
25	10	10	31	246
25	10	00	0	210
25	10	00	1	189
25	10	00	2	182
25	10	00	3	203
25	10	00	4	230
25	10	00	5	178
25	10	00	6	197
25	10	00	7	187
25	10	00	8	194
25	10	00	9	203
25	10	00	10	187
25	10	00	11	180
25	10	00	12	165
25	10	00	13	202
25	10	00	14	232
25	10	00	15	197
25	10	00	16	179
25	10	00	17	199
25	10	00	18	204
25	10	00	19	217
25	10	00	20	170
25	10	00	21	170
25	10	00	22	211
25	10	00	23	206
25	10	00	24	170
25	10	00	25	182
25	10	00	26	237
25	10	00	27	189
25	10	00	28	254
25	10	00	29	181
25	10	00	30	196
25	10	10	31	244
25	10	00	0	215
25	10	00	1	200
25	10	00	2	189
25	10	00	3	218
25	10	00	4	260
25	10	00	5	202
