# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 111 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
75	10	00	0	197
75	10	00	1	186
75	10	00	2	183
75	10	00	3	214
75	10	00	4	243
75	10	00	5	186
75	10	00	6	215
75	10	00	7	184
75	10	00	8	172
75	10	00	9	186
75	10	00	10	171
75	10	00	11	171
75	10	00	12	150
75	10	00	13	190
75	10	00	14	215
75	10	00	15	180
75	10	00	16	168
75	10	00	17	184
75	10	00	18	197
75	10	00	19	205
75	10	00	20	163
75	10	00	21	159
75	10	00	22	199
75	10	00	23	198
75	10	00	24	170
75	10	00	25	176
75	10	00	26	232
75	10	00	27	178
75	10	00	28	245
75	10	00	29	174
75	10	00	30	189
75	10	10	31	239
75	10	00	0	199
75	10	00	1	182
75	10	00	2	171
75	10	00	3	197
75	10	00	4	229
75	10	00	5	171
75	10	00	6	188
75	10	00	7	181
75	10	00	8	183
75	10	00	9	189
75	10	00	10	178
75	10	00	11	174
75	10	00	12	156
75	10	00	13	194
75	10	00	14	222
75	10	00	15	181
75	10	00	16	168
75	10	00	17	189
75	10	00	18	196
75	10	00	19	205
75	10	00	20	167
75	10	00	21	161
75	10	00	22	202
75	10	00	23	203
75	10	00	24	170
75	10	00	25	176
75	10	00	26	229
75	10	00	27	182
75	10	00	28	245
75	10	00	29	177
75	10	00	30	190
75	10	10	31	241
75	10	00	0	198
75	10	00	1	184
75	10	00	2	179
75	10	00	3	210
75	10	00	4	238
75	10	00	5	182
75	10	00	6	202
75	10	00	7	185
75	10	00	8	186
75	10	00	9	200
75	10	00	10	187
75	10	00	11	183
75	10	00	12	156
75	10	00	13	200
75	10	00	14	233
75	10	00	15	191
75	10	00	16	172
75	10	00	17	190
75	10	00	18	202
75	10	00	19	213
75	10	00	20	173
75	10	00	21	166
75	10	00	22	210
75	10	00	23	205
75	10	00	24	166
75	10	00	25	179
75	10	00	26	229
75	10	00	27	183
75	10	00	28	245
75	10	00	29	174
75	10	00	30	189
75	10	10	31	242
75	10	00	0	202
75	10	00	1	189
75	10	00	2	183
75	10	00	3	213
75	10	00	4	246
75	10	00	5	201
75	10	00	6	223
75	10	00	7	189
75	10	00	8	185
75	10	00	9	201
75	10	00	10	198
75	10	00	11	182
75	10	00	12	157
75	10	00	13	197
75	10	00	14	224
75	10	00	15	188
75	10	00	16	164
75	10	00	17	185
75	10	00	18	197
75	10	00	19	212
75	10	00	20	168
75	10	00	21	161
75	10	00	22	206
75	10	00	23	200
75	10	00	24	169
75	10	00	25	179
75	10	00	26	235
75	10	00	27	186
75	10	00	28	246
75	10	00	29	176
75	10	00	30	186
75	10	10	31	237
75	10	00	0	187
75	10	00	1	174
75	10	00	2	168
75	10	00	3	193
75	10	00	4	215
75	10	00	5	151
75	10	00	6	172
75	10	00	7	179
75	10	00	8	180
75	10	00	9	175
75	10	00	10	168
75	10	00	11	170
75	10	00	12	152
75	10	00	13	189
75	10	00	14	220
75	10	00	15	175
75	10	00	16	170
75	10	00	17	193
75	10	00	18	202
75	10	00	19	210
75	10	00	20	167
75	10	00	21	165
75	10	00	22	206
75	10	00	23	203
75	10	00	24	170
75	10	00	25	178
75	10	00	26	229
75	10	00	27	182
75	10	00	28	245
75	10	00	29	176
75	10	00	30	187
75	10	10	31	239
75	10	00	0	199
75	10	00	1	186
75	10	00	2	185
75	10	00	3	210
75	10	00	4	245
75	10	00	5	190
75	10	00	6	202
75	10	00	7	181
75	10	00	8	178
75	10	00	9	209
75	10	00	10	194
75	10	00	11	182
75	10	00	12	156
75	10	00	13	188
75	10	00	14	221
75	10	00	15	185
75	10	00	16	167
75	10	00	17	183
75	10	00	18	195
75	10	00	19	205
75	10	00	20	162
75	10	00	21	161
75	10	00	22	202
75	10	00	23	191
75	10	00	24	163
75	10	00	25	177
75	10	00	26	225
75	10	00	27	180
75	10	00	28	242
75	10	00	29	173
75	10	00	30	185
75	10	10	31	238
75	10	00	0	194
75	10	00	1	177
75	10	00	2	175
75	10	00	3	205
75	10	00	4	237
75	10	00	5	179
75	10	00	6	198
75	10	00	7	181
75	10	00	8	180
75	10	00	9	187
75	10	00	10	173
75	10	00	11	172
75	10	00	12	153
75	10	00	13	189
75	10	00	14	215
75	10	00	15	176
75	10	00	16	162
75	10	00	17	180
75	10	00	18	195
75	10	00	19	201
75	10	00	20	160
75	10	00	21	157
75	10	00	22	196
75	10	00	23	190
75	10	00	24	164
75	10	00	25	172
75	10	00	26	229
75	10	00	27	181
75	10	00	28	238
75	10	00	29	169
75	10	00	30	183
75	10	10	31	234
75	10	00	0	197
75	10	00	1	179
75	10	00	2	173
75	10	00	3	198
75	10	00	4	228
75	10	00	5	169
75	10	00	6	182
75	10	00	7	179
75	10	00	8	167
75	10	00	9	171
75	10	00	10	170
75	10	00	11	169
75	10	00	12	144
75	10	00	13	185
75	10	00	14	210
75	10	00	15	178
75	10	00	16	157
75	10	00	17	174
75	10	00	18	185
75	10	00	19	197
75	10	00	20	156
75	10	00	21	147
75	10	00	22	187
75	10	00	23	186
75	10	00	24	160
75	10	00	25	171
75	10	00	26	226
75	10	00	27	176
75	10	00	28	239
75	10	00	29	170
75	10	00	30	185
75	10	10	31	233
75	10	00	0	195
75	10	00	1	178
75	10	00	2	177
75	10	00	3	209
75	10	00	4	235
75	10	00	5	174
75	10	00	6	193
75	10	00	7	178
75	10	00	8	174
75	10	00	9	200
75	10	00	10	182
75	10	00	11	175
75	10	00	12	157
75	10	00	13	189
75	10	00	14	216
75	10	00	15	186
75	10	00	16	161
75	10	00	17	185
75	10	00	18	191
75	10	00	19	201
75	10	00	20	163
75	10	00	21	157
75	10	00	22	200
75	10	00	23	197
75	10	00	24	165
75	10	00	25	171
75	10	00	26	228
75	10	00	27	179
75	10	00	28	238
75	10	00	29	173
75	10	00	30	181
75	10	10	31	236
75	10	00	0	193
75	10	00	1	169
75	10	00	2	171
75	10	00	3	198
75	10	00	4	213
75	10	00	5	162
75	10	00	6	177
75	10	00	7	177
75	10	00	8	171
75	10	00	9	158
75	10	00	10	151
75	10	00	11	162
75	10	00	12	143
75	10	00	13	183
75	10	00	14	210
75	10	00	15	172
75	10	00	16	166
75	10	00	17	181
75	10	00	18	194
75	10	00	19	205
75	10	00	20	163
75	10	00	21	161
75	10	00	22	202
75	10	00	23	196
75	10	00	24	161
75	10	00	25	172
75	10	00	26	224
75	10	00	27	176
75	10	00	28	238
75	10	00	29	169
75	10	00	30	182
75	10	10	31	235
75	10	00	0	201
75	10	00	1	182
75	10	00	2	177
75	10	00	3	213
75	10	00	4	246
75	10	00	5	186
75	10	00	6	213
75	10	00	7	177
75	10	00	8	172
