# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 010 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 100 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000100000 
# Calibration mask = 00000000000000000000000000100000 
# Threshold = 200 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
ST	1000	10	5	503
ST	1000	10	5	512
ST	1000	10	5	514
ST	1000	10	5	502
ST	1000	10	5	514
ST	1000	10	5	512
ST	1000	10	5	501
ST	1000	10	5	506
ST	1000	10	5	504
ST	1000	10	5	517
ST	1000	10	5	501
ST	1000	10	5	504
ST	1000	10	5	513
ST	1000	10	5	512
ST	1000	10	5	500
ST	1000	10	5	509
ST	1000	10	5	507
ST	1000	10	5	509
ST	1000	10	5	512
ST	1000	10	5	512
ST	1000	10	5	506
ST	1000	10	5	498
ST	1000	10	5	522
ST	1000	10	5	523
ST	1000	10	5	500
ST	1000	10	5	490
ST	1000	10	5	521
ST	1000	10	5	532
ST	1000	10	5	490
ST	1000	10	5	486
ST	1000	10	5	517
ST	1000	10	5	541
ST	1000	10	5	495
ST	1000	10	5	478
ST	1000	10	5	516
ST	1000	10	5	548
ST	1000	10	5	493
ST	1000	10	5	488
ST	1000	10	5	512
ST	1000	10	5	536
ST	1000	10	5	509
ST	1000	10	5	491
ST	1000	10	5	507
ST	1000	10	5	522
ST	1000	10	5	517
ST	1000	10	5	502
ST	1000	10	5	501
ST	1000	10	5	514
ST	1000	10	5	513
ST	1000	10	5	512
ST	1000	10	5	500
ST	1000	10	5	487
ST	1000	10	5	513
ST	1000	10	5	533
ST	1000	10	5	494
ST	1000	10	5	480
ST	1000	10	5	516
ST	1000	10	5	542
ST	1000	10	5	500
ST	1000	10	5	483
ST	1000	10	5	512
ST	1000	10	5	543
ST	1000	10	5	507
ST	1000	10	5	485
ST	1000	10	5	503
ST	1000	10	5	529
ST	1000	10	5	517
ST	1000	10	5	497
ST	1000	10	5	507
ST	1000	10	5	516
ST	1000	10	5	512
ST	1000	10	5	506
ST	1000	10	5	501
ST	1000	10	5	498
ST	1000	10	5	518
ST	1000	10	5	524
ST	1000	10	5	495
ST	1000	10	5	486
ST	1000	10	5	520
ST	1000	10	5	542
ST	1000	10	5	499
ST	1000	10	5	482
ST	1000	10	5	525
ST	1000	10	5	558
ST	1000	10	5	502
ST	1000	10	5	492
ST	1000	10	5	531
ST	1000	10	5	550
ST	1000	10	5	519
ST	1000	10	5	502
ST	1000	10	5	520
ST	1000	10	5	527
ST	1000	10	5	532
ST	1000	10	5	525
ST	1000	10	5	513
ST	1000	10	5	512
ST	1000	10	5	533
ST	1000	10	5	537
ST	1000	10	5	502
ST	1000	10	5	515
